After dark , Haruki Murakami ; translated from the Japanese by Jay Rubin.,1st U.S. ed.,2007,Sisters--Fiction.; Models (Persons)--Fiction.; Students--Fiction.; Tokyo (Japan)--Fiction.
thousand splendid suns , Khaled Hosseini.,,2007,Family; Families--Fiction.; Afghanistan--Fiction.; Loss (Psychology)--Fiction.; Intergenerational relations--Fiction.; Fictional Work; Domestic fiction.; Fiction.
In the woods , Tana French.,,2007,Detective and mystery stories.; Murder--Investigation--Fiction.; Mystery fiction.; Fiction.; Psychological fiction.; Detective and mystery fiction.
Data analysis using regression and multilevel,hierarchical models ,,2007,Regression Analysis; Multilevel Analysis; Analyse de régression.; Modèles multiniveaux (Statistique); Multilevel models (Statistics); Regression analysis.; Regressieanalyse.; Multiniveau-analyse.; Regressionsanalyse.; Análise de regressão e de correlação.
"Race, reform, and rebellion : the second reconstruction and beyond in Black America, 1945-2006 ", Manning Marable.,3rd ed.,2007,African Americans--Politics and government--20th century.; African Americans--Politics and government--21st century.; African Americans--Civil rights.; United States--Race relations.
Robinson Crusoe , Daniel Defoe ; edited with an introduction by Thomas Keymer and notes by Thomas Keymer and James Kelly.,New ed.,2007,"Crusoe, Robinson (Fictitious character)--Fiction.; Shipwreck survival--Fiction.; Castaways--Fiction.; Islands--Fiction.; Adventure fiction.; Fiction.; Kommentar.; Action and adventure fiction.; Robinsonades."
Full disclosure : the perils and promise of transparency ," Archon Fung, Mary Graham, David Weil.",,2007,Government information--Access control--United States; Transparency in government--United States.; Disclosure of information--Government policy--United States.; Disclosure of information--Law and legislation.; Government information--Access control; Transparency in government.; Disclosure of information--Government policy.
"Middle East garden traditions : unity and diversity : questions, methods and resources in a multicultural perspective ", edited by Michel Conan.,,2007,Gardens--Islamic countries--History--Congresses.; Islamic gardens--History--Congresses.; Conference papers and proceedings; Conference papers and proceedings.; History.
"This land, this nation : conservation, rural America, and the New Deal ", Sarah T. Phillips.,,2007,"Conservation of natural resources--United States--History--20th century.; United States--Politics and government--1933-1945.; New Deal, 1933-1939."
Black on the block : the politics of race and class in the city , Mary Pattillo.,,2007,"North Kenwood (Chicago, Ill.)--Race relations.; Oakland (Chicago, Ill.)--Race relations.; North Kenwood (Chicago, Ill.)--Social conditions.; Oakland (Chicago, Ill.)--Social conditions.; African Americans--Illinois--Chicago--Social conditions.; Gentrification--Illinois--Chicago.; Community life--Illinois--Chicago.; Social classes--Illinois--Chicago.; Chicago (Ill.)--Race relations.; Chicago (Ill.)--Social conditions.; Internet resources."
Ukraine : birth of a modern nation , Serhy Yekelchyk.,,2007,Ukraine--History--19th century.; Ukraine--History--20th century.; Ukraine--Politics and government--19th century.; Ukraine--Politics and government--20th century.; Nationalism--Ukraine--History; History.
After virtue : a study in moral theory , by Alasdair MacIntyre.,3rd ed.,2007,Ethics.; Virtues; Virtue.
new world : England's first view of America ," Kim Sloan ; with contributions by Joyce E. Chaplin, Christian F. Feest and Ute Kuhlemann.",,2007,"White, John,--active 1585-1593--Catalogs.; White, John,--active 1585-1593.; Indians in art--Catalogs.; Virginia--In art--Catalogs.; North Carolina--In art--Catalogs.; Ontdekkingsreizen.; Indianen.; Beeldende kunsten.; Noord-Amerika.; Engeland.; Bry, Theodor de,--1528-1598.--America.; Ausstellung.; London (2007); Catalogs."
"Security, territory, population : lectures at the Collège de France, 1977-78 "," Michel Foucault ; edited by Michel Senellart ; general editors, François Ewald and Alessandro Fontana ; translated by Graham Burchell.",,2007,"Reason of state.; Power (Social sciences); State, The.; Political science--Philosophy."
Statecraft : and how to restore America's standing in the world , Dennis Ross.,1st ed.,2007,United States--Foreign relations--2001-2009.; International relations--Case studies
Post-broadcast democracy : how media choice increases inequality in political involvement and polarizes elections , Markus Prior.,,2007,Mass media--Influence.; Mass media--Political aspects.; Massenmedien.; Politik.; USA.; Geschichte 1935-2005
"On form : poetry, aestheticism, and the legacy of a word ", Angela Leighton.,,2007,"English poetry--19th century--History and criticism.; Aesthetics, Modern--19th century.; English poetry--20th century--History and criticism.; American poetry--19th century--History and criticism.; American poetry--20th century--History and criticism.; Literary form.; Knowledge, Theory of, in literature.; Poetics.; Criticism, interpretation, etc."
Theological-political treatise , Benedict de Spinoza ; edited by Jonathan Israel ; translated by Michael Silverthorne and Jonathan Israel.,,2007,Philosophy and religion--Early works to 1800.; Free thought--Early works to 1800.; Political science--Early works to 1800.; Early works.
Quilts in a material world : selections from the Winterthur Collection , Linda Eaton.,,2007,Quilting.; Quilts--United States--History.; Quiltmakers--United States--History.; Henry Francis du Pont Winterthur Museum.; History.
populist vision , Charles Postel.,,2007,United States--Politics and government--1865-1900.; Populism--United States--History--19th century.; Social movements--United States--History--19th century.; Farmers--United States--Political activity--History--19th century.; Working class--United States--Political activity--History--19th century.; Middle class--United States--Political activity--History--19th century.; United States--Social conditions--1865-1918.; Capitalism--United States--History--19th century.; United States--Economic conditions--1865-1918.
Cherokee Nation and the Trail of Tears , Theda Perdue and Michael D. Green.,,2007,"Cherokee Indians--History--19th century.; Cherokee Indians--Relocation.; Trail of Tears, 1838-1839.; History."
Wilsonian moment : self-determination and the international origins of anticolonial nationalism , Erez Manela.,,2007,"World War, 1914-1918--Peace.; World War, 1914-1918--Influence.; Nationalism.; Egypt--History--Insurrection, 1919.; India--History--British occupation, 1765-1947; China--History--May Fourth movement, 1919.; Korea--History--Independence movement, 1919.; Wilson, Woodrow,--1856-1924.; History."
concept of the political ," Carl Schmitt ; translation, introduction, and notes by George Schwab ; with ""The Age of Neutralizations and Depoliticizations"" (1929) translated by Matthias Konzen and John P. McCormick ; with Leo Straus's notes on Schmitt's essay, translated by J. Harvey Lomax ; foreword by Tracy B. Strong.",Expanded ed.,2007,"Political science.; State, The."
Identification for prediction and decision , Charles F. Manski.,,2007,Forecasting--Methodology.; Social prediction.; Decision making.
Desiring Arabs , Joseph A. Massad.,,2007,"Civilization, Arab.; Arabs--Sexual behavior.; Arab countries--Foreign public opinion, Western.; Electronic books.; Sexual Behavior--history; Homosexuality--history"
Nausea , Jean-Paul Sartre ; translated from the French by Lloyd Alexander ; introduction by Richard Howard.,,2007,"Psychoanalysis--Fiction.; Authors, French--Fiction."
Labyrinths : selected stories & other writings , Jorge Louis Borges ; edited by Donald A. Yates & James E. Irby ; with an invitation by William Gibson.,,2007,"Borges, Jorge Luis,--1899-1986--Translations into English.; Argentina--Social life and customs--Fiction.; Fiction.; Translations"
Lines : a brief history , Tim Ingold.,,2007,Signs and symbols--History.; Writing--History.; Drawing--History.
secular age , Charles Taylor.,,2007,Secularism.; Religion and culture.
"garden of truth : the vision and practice of Sufism, Islam's mystical tradition ", Seyyed Hossein Nasr.,1st ed.,2007,Sufism--Doctrines.; Sufism--Customs and practices.; Islam; Religion
"nation of counterfeiters : capitalists, con men, and the making of the United States ", Stephen Mihm.,,2007,Bank notes--Forgeries--United States.; Banks and banking--United States.; Counterfeits and counterfeiting--United States.
Beacon fire and shooting star : the literary culture of the Liang (502-557) , Xiaofei Tian.,,2007,"Chinese literature--Northern and Southern dynasties, 386-589--History and criticism.; China--Civilization--221 B.C.-960 A.D.; Criticism, interpretation, etc."
"What hath God wrought : the transformation of America, 1815-1848 ", Daniel Walker Howe.,,2007,United States--History--1815-1861.; United States--Foreign relations--1815-1861.; United States--Politics and government--1815-1861.; United States--Economic conditions--To 1865.; Social change--United States--History--19th century.; History--19th Century--United States.; Social Change; United States; History.
brief wondrous life of Oscar Wao , Junot Díaz.,,2007,Dominican Americans--Fiction.; Fiction.; New Jersey--Fiction.; Humorous fiction; Humorous fiction.; Romance fiction.
Critique of judgement ," Immanuel Kant ; translated by James Creed Meredith ; revised, edited, and introduced by Nicholas Walker.",,2007,Judgment (Logic); Judgment (Aesthetics); Teleology.
bottom billion : why the poorest countries are failing and what can be done about it , Paul Collier.,,2007,Developing Countries; Poverty; Poverty--Developing countries; Poor--Developing countries.
Creating a class : college admissions and the education of elites , Mitchell L. Stevens.,,2007,"Universities and colleges--United States--Admission.; Education, Higher--United States.; Elite (Social sciences)--United States."
Cairo of the Mamluks : a history of the architecture and its culture , Doris Behrens-Abouseif.,,2007,"Islamic architecture--Egypt--Cairo; Architecture, Mameluke--Egypt--Cairo.; Mosques--Egypt--Cairo.; Tombs--Egypt--Cairo.; Architecture, Mameluke.; Islamic architecture.; Mosques.; Tombs; Egypt--Cairo"
Byzantine economy , Angeliki E. Laiou and Cécile Morrisson.,,2007,Byzantine Empire--Economic conditions.; Byzantine Empire--Commerce--History.; Finance--Byzantine Empire--History.; Byzantine Empire--Social conditions.; History.
Improvising theory : process and temporality in ethnographic fieldwork , Allaine Cerwonka and Liisa H. Malkki.,,2007,"Ethnology--Fieldwork--Australia--Melbourne (Vic.); Cerwonka, Allaine--Correspondence.; Malkki, Liisa H.--(Liisa Helena)--Correspondence.; Ethnologists--Australia--Melbourne (Vic.)--Correspondence.; Ethnologists--California--Irvine--Correspondence.; Electronic mail messages--Australia--Melbourne (Vic.); Electronic mail messages--California--Irvine."
Brown v. Board of Education and the civil rights movement , Michael J. Klarman.,,2007,"Brown, Oliver,--1918-1961--Trials, litigation, etc.; Segregation--Law and legislation--History--United States--20th century.; United States--Race relations--History--20th century.; United States.--Supreme Court.; Topeka (Kan.).--Board of Education--Trials, litigation, etc.; Segregation in education--Law and legislation--History--United States--20th century.; History.; Trials, litigation, etc."
Statistical physics of fields , Mehran Kardar.,,2007,Field theory (Physics); Statistical physics.
Meeting the universe halfway : quantum physics and the entanglement of matter and meaning , Karen Barad.,,2007,Physics--Philosophy.; Quantum theory--Philosophy.; Heisenberg uncertainty principle--Philosophy.; Realism--Philosophy.; Relativity (Physics)--Philosophy.; Matter--Philosophy.
"boundaries of the republic : migrant rights and the limits of universalism in France, 1918-1940 ", Mary Dewhurst Lewis.,,2007,France--Emigration and immigration--Government policy--History--20th century.; Foreign workers--Government policy--History--France--20th century.; Immigrants--Government policy--History--France--20th century.
architecture of government : rethinking political decentralization , Daniel Treisman.,,2007,Decentralization in government.; Central-local government relations.; Federal government.; Comparative government.; Openbaar bestuur.; Decentralisatie.
Nostromo : a tale of the seaboard , Joseph Conrad ; edited with an introduction and notes by Jacques Berthoud and Mara Kalnins.,New ed.,2007,Revolutions--Fiction.; Sailors--Fiction.; Latin America--Fiction.; Fiction.; Political fiction.; Sea stories.
road to serfdom : text and documents , [F.A. Hayek] ; edited by Bruce Caldwell.,Definitive ed.,2007,Economic policy.; Totalitarianism.
commentary on Herodotus books I-IV ," David Asheri, Alan Lloyd, Aldo Corcella ; edited by Oswyn Murray and Alfonso Moreno ; with a contribution by Maria Brosius ; translated by Barbara Graziosi ... [et al.].",,2007,"Herodotus.--History.--Book 1-4.; History, Ancient."
rest is noise : listening to the twentieth century , Alex Ross.,1st ed.,2007,Music--20th century--History and criticism.
shock doctrine : the rise of disaster capitalism , Naomi Klein.,1st ed.,2007,Free enterprise.; Financial crises.; Capitalism.
Introduction to manuscript studies , Raymond Clemens and Timothy Graham.,,2007,"Codicology.; Manuscripts, Latin (Medieval and modern); Manuscripts, Medieval.; Paleography, Latin.; Latijnse handschriften.; Codicologie.; Paleografie.; Handschriftenkunde; Medeltida handskrifter.; Latinska handskrifter.; Kodikologi.; Latinsk paleografi."
slave ship : a human history , Marcus Rediker.,,2007,Slave trade--Africa--History; Slaves.; Merchant mariners.; Race relations.; Slave ships--History.; History.; Race Relations
nature of things , Lucretius ; translated and with notes by A.E. Stallings ; introduction by Richard Jenkyns.,,2007,"Didactic poetry, Latin--Translations into English.; Philosophy, Ancient--Poetry.; Poetry.; Translations; Didactic poetry."
Burning to read : English fundamentalism and its Reformation opponents , James Simpson.,,2007,Great Britain--Church history--16th century.; Reading.; Church history.
Israel lobby and U.S. foreign policy , John J. Mearsheimer and Stephen M. Walt.,1st ed.,2007,"United States--Foreign relations--Israel.; Israel--Foreign relations--United States.; American Israel Public Affairs Committee--Influence.; HKS Faculty.; IGA, International Global Affairs.; Zionists--United States--Political activity.; Lobbying--United States.; United States--Foreign relations--Middle East.; Middle East--Foreign relations--United States.; Zionists--Political activity--United States.; United States--Foreign relations--2001-2009."
"Brother, I'm dying ", Edwidge Danticat.,1st ed.,2007,"Danticat, Edwidge,--1969---Family.; Authors, American--20th century--Biography.; Uncles--Haiti.; Emigration and immigration.; Haiti--Social conditions--20th century.; Emigration and Immigration; History, 20th Century; Haiti; Biography; Audiobooks.; Biography.; Audiobooks; Memoirs (form)"
American transcendentalism : a history , Philip F. Gura.,1st ed.,2007,Transcendentalism (New England); Transcendentalism (New England)--History.
Capitalism without democracy : the private sector in contemporary China , Kellee S. Tsai.,,2007,Free enterprise--China; Entrepreneurship--Political aspects--China.; Businessmen--China--Political activity.; Informal sector (Economics)--China.; China--Economic policy--2000-; China--Economic policy--1976-2000
Ideology : an introduction , Terry Eagleton.,,2007,Ideology--History.; History.
invention of heterosexuality , Jonathan Ned Katz ; with a new preface ; afterword by Lisa Duggan.,University of Chicago Press ed.,2007,Heterosexuality--History.; Homosexuality--History.; Sex--History.; Heterosexuality--history; Homosexuality--history; Sex--history.; History.
Paradise lost , John Milton ; edited by Barbara K. Lewalski.,,2007,Eve--(Biblical figure)--Poetry.; Adam--(Biblical figure)--Poetry.; Bible. Genesis Poetry. History of Biblical events; Fall of man--Poetry.
On the road , Jack Kerouac.,50th anniversary ed.,2007,Beats (Persons)--Fiction.; Autobiographical fiction.
Accountability without democracy : solidary groups and public goods provision in rural China , Lily L. Tsai.,,2007,Municipal services--China.; Social institutions--China.; China--Rural conditions.
turbulent decade remembered : scenes from the Latin American sixties , Diana Sorensen.,,2007,Latin American literature--20th century--History and criticism.; Literature and society--Latin America.
failed empire : the Soviet Union in the Cold War from Stalin to Gorbachev , Vladislav M. Zubok.,,2007,Soviet Union--Politics and government--1953-1985.; Soviet Union--Politics and government--1985-1991.; Soviet Union--Foreign relations--1945-1991.; Cold War.
"Central Africans, Atlantic Creoles, and the foundation of the Americas, 1585-1660 "," Linda M. Heywood, John K. Thornton.",,2007,Africans--America--History--17th century.; Blacks--America--History--17th century.; Creoles--America--History--17th century.; African Americans--History--17th century.; Community life--America--History--17th century.; Great Britain--Colonies--History--America--17th century.; Netherlands--Colonies--History--America--17th century.; Slavery--America--History--17th century.; America--Social conditions--17th century.; America--Race relations--History--17th century.; History.
Why dominant parties lose : Mexico's democratization in comparative perspective , Kenneth F. Greene.,,2007,One-party systems; Opposition (Political science); Democratization--Mexico.; Presidents--Mexico--Election--2000.; Comparative government.
"Marked : race, crime, and finding work in an era of mass incarceration ", Devah Pager.,,2007,Ex-convicts--Employment.; African Americans--Employment.
Unruly Americans and the origins of the Constitution , Woody Holton.,1st ed.,2007,Constitutional history--United States.
Imagining transgender : an ethnography of a category , David Valentine.,,2007,Gender nonconformity.; Transgender people--Social conditions.; Gender identity; Gender nonconformity--Research.; Anthropology; Transsexualism; Gender Identity
Nations of emigrants : shifting boundaries of citizenship in El Salvador and the United States , Susan Bibler Coutin.,,2007,Citizenship--El Salvador.; Citizenship--United States; El Salvador--Emigration and immigration.; United States--Emigration and immigration.
Objectivity , Lorraine Daston & Peter Galison.,,2007,Perception; Judgment; Objectivity.
Train time : railroads and the imminent reshaping of the United States landscape , John R. Stilgoe.,,2007,Railroads--United States--History.; Landscapes--United States.; Railroads--United States--Traffic.; Railroads--Freight--United States.; Railroads--Social aspects--History.--United States; History.
Lies my teacher told me : everything your American history textbook got wrong , James W. Loewen.,Touchstone trade pbk. ed.,2007,Geschiedschrijving.; Beeldvorming.; Geschiedvervalsing.; United States--History--Textbooks.; United States--Historiography.; History.; Textbooks.
architecture of parking , Simon Henley; with photographs by Sue Barr.,,2007,Parking facilities--Designs and plans.; Parking garages--Designs and plans.; Automobile parking.; Parking garages--Design and construction.
Unnatural history : breast cancer and American society , Robert A. Aronowitz.,,2007,"Breast Neoplasms; United States; History, 20th Century; History, 19th Century; Breast Neoplasms--psychology; Breast Neoplasms--epidemiology; Attitude to Health; Breast Neoplasms--history; Breast--Cancer--Social aspects--United States.; Breast--Cancer--History.--United States; Attitude to Health--United States.; Breast Neoplasms--epidemiology--United States.; Breast Neoplasms--psychology--United States.; History, 19th Century--United States.; History, 20th Century--United States.; History."
"Who sings the nation-state? : language, politics, belonging "," Judith Butler, Gayatri Chakravorty Spivak.",,2007,"Nation-state.; Arendt, Hannah,--1906-1975"
Modern architecture : a critical history , Kenneth Frampton.,4th ed.,2007,"Architecture, Modern--History.; Architecture, Modern--20th century--History.; History."
His dark materials , Philip Pullman.,,2007,"Belacqua, Lyra (Fictitious character)--Fiction.; Parry, Will (Fictitious character)--Fiction.; Fantasy fiction.; Children's stories, English.; Fantasy.; Steampunk fiction."
readability of the past in early Chinese historiography , Wai-yee Li.,,2007,"Historiography--China.; Zuoqiu, Ming.--Zuo zhuan."
Mobilities , John Urry.,,2007,Transportation.; Transportation--Social aspects.; Social sciences.; Population geography.; Mobiliteit (algemeen); Sociale aspecten.
anatomy of story : 22 steps to becoming a master storyteller, John Truby.,1st ed.,2007,Storytelling.
bluest eye : a novel , Toni Morrison ; [with a foreword by the author].,1st Vintage International ed.,2007,"Fictional Work; Psychology, Child; Adolescent; Child; African Americans; African Americans--Fiction.; Girls--Fiction.; Ohio--Fiction.; Bildungsromans.; Fiction."
"Sensing the past : seeing, hearing, smelling, tasting, and touching in history ", Mark M. Smith.,,2007,Senses and sensation--History.; History--Philosophy; Sensation; Culture; History; Perception; History.
Persian Empire , Amélie Kuhrt.,,2007,"Iran--History--To 640--Sources.; Achaemenid dynasty,--559-330 B.C.; Sources."
"Atlas of emotion : journeys in art, architecture, and film ", Giuliana Bruno.,Paperback ed.,2007,Arts--History.; Architecture--History.; Motion pictures--History.; Travel in art.; Maps in art.; Architecture in motion pictures.; Travel in motion pictures.; Architecture.
Kitchen confidential : adventures in the culinary underbelly , Anthony Bourdain.,Updated ed.,2007,"Bourdain, Anthony; Cooks--New York (State)--New York--Biography.; Biography."
Blink : the power of thinking without thinking , Malcolm Gladwell ; [with a new afterword by the author].,1st Back Bay trade pbk. ed.,2007,Intuition; Decision Making; Decision making.; Intuition.; Popular Work
Getting past no : negotiating in difficult situations , William Ury.,Rev. ed.,2007,Negotiation.; Negotiating--methods; Negotiating
"Alexander the Great : coinage, finances, and policy ", Georges Le Rider ; translated by W.E. Higgins with a preface by G.W. Bowersock.,,2007,"Coins, Greek.; Alexander,--the Great,--356 B.C.-323 B.C.; Money--Greece--History."
"Writing for social scientists : how to start and finish your thesis, book, or article ", Howard S. Becker ; with a chapter by Pamela Richards.,2nd ed.,2007,Social sciences--Authorship.; Sociology--Authorship.; Academic writing.; Communication in the social sciences.; Electronic books.
Planet of slums , Mike Davis.,Paperback ed.,2007,"Slums.; Urban poor.; Cities and towns--Growth.; Rural-urban migration.; Sociology, Urban."
Giovanni's room , James Baldwin.,,2007,Americans--France--Paris--Fiction.; Homosexuality--France--Paris--Fiction.; Bohemianism--France--Paris--Fiction.; Americans.; Bohemianism.; Homosexuality.; France--Paris; Fiction.
"Applied analysis by the Hilbert space method : an introduction with applications to the wave, heat, and Schrödinger equations "," Samuel S. Holland, Jr.",Dover ed.,2007,Differential equations.; Hilbert space.; Differential operators.
four steps to the epiphany : successful strategies for products that win , Steven G. Blank.,"3rd ed., 4th rev. printing.",2007,Relationship marketing.; New products.
"Gulag Archipelago, 1918-1956 : an experiment in literary investigation "," Aleksandr I. Solzhenitsyn ; translated from the Russian by Thomas P. Whitney (Parts I-IV) and Harry Willetts (Parts V-VII) ; abridged by Edward E. Erickson, Jr. ; foreword by Anne Applebaum.",,2007,Prisons--Soviet Union; Prisons--Soviet Union.; Political prisoners--Soviet Union.; Concentration camps--Soviet Union.
Waiting 'til the midnight hour : a narrative history of Black Power in America , Peniel E. Joseph.,First Holt Paperbacks edition.,2007,Black power--United States--History--20th century.; African Americans--Civil rights--History--20th century.; Civil rights movements--United States--History--20th century; African Americans--Politics and government--20th century.; African Americans--Intellectual life--20th century.; United States--Race relations.; African Americans--Civil rights.; African Americans--Intellectual life.; African Americans--Politics and government.; Black power.; Civil rights movements.; Race relations; United States; 1900 - 1999; History.
Garnethill : a novel , Denise Mina.,First Back Bay books paperback edition.,2007,"Women--Scotland--Glasgow--Fiction.; Murder--Investigation--Scotland--Glasgow--Fiction.; Serial murders--Scotland--Glasgow--Fiction.; Psychotherapy patients--Scotland--Glasgow--Fiction.; O'Donnell, Maureen--(Fictitious character)--Fiction.; Glasgow (Scotland)--Fiction.; O'Donnell, Maureen--(Fictitious character); Murder--Investigation.; Psychotherapy patients.; Serial murders.; Women; Scotland--Glasgow; Fiction.; Suspense fiction; Thrillers (Fiction); Detective and mystery fiction.; Suspense fiction.; Mystery fiction."
odyssey of Homer ," Homer ; translated, with an introduction by Richmond Lattimore.",First Harper Perennial Modern Classics edition.,2007,"Odysseus,--King of Ithaca (Mythological character)--Poetry.; Odysseus,--King of Ithaca (Mythological character); Epic poetry, Greek.; Poetry."
Advanced macroeconomics , David Romer.,3rd ed.,2006,Macroeconomics.
"Frontiers of justice : disability, nationality, species membership ", Martha C. Nussbaum.,,2006,Social justice; People with disabilities--Civil rights.; Minorities--Civil rights.; Animal rights.
Roots too : White ethnic revival in post-civil rights America , Matthew Frye Jacobson.,,2006,Whites--United States--Ethnic identity.
Dominance by design : technological imperatives and America's civilizing mission , Michael Adas.,,2006,United States--Foreign relations--20th century.; United States--Territorial expansion.; Technology--United States--History--20th century.; Technological innovations--United States--History; Political messianism--United States.; History.
secret revelation of John , Karen L. King.,,2006,"Apocryphon of John Criticism, interpretation, etc."
Crossing and dwelling : a theory of religion , Thomas A. Tweed.,,2006,Religion--Philosophy
Freedom is not enough : the opening of the American work place , Nancy MacLean.,,2006,Discrimination in employment--United States; Sex discrimination in employment--United States.; Minorities--United States.; Segregation--United States.
Demons and the making of the monk : spiritual combat in early Christianity , David Brakke.,,2006,"Spiritual warfare--Egypt--History--To 1500.; Monastic and religious life--Egypt--History--Early church, ca. 30-600.; Demonology--Egypt--History of doctrines--Early church, ca. 30-600."
Delirious Milton : the fate of the poet in modernity , Gordon Teskey.,,2006,"Milton, John,--1608-1674--Aesthetics.; Milton, John,--1608-1674--Criticism and interpretation.; Creation (Literary, artistic, etc.)--History--17th century.; Poetry--Authorship--History--17th century.; Poetry--Authorship--Psychological aspects.; Hallucinations and illusions in literature.; Delirium in literature.; Aesthetics, British.; Criticism, interpretation, etc.; History."
Making whole what has been smashed : on reparations politics , John Torpey.,,2006,Reparations for historical injustices--Social aspects.
Genre , John Frow.,,2006,Literary form.; Culture.; Discourse analysis.
Who controls the Internet? : illusions of a borderless world , Jack Goldsmith and Tim Wu.,,2006,Internet--Social aspects.; Internet--Government policy.; Internet--Law and legislation.
Active liberty : interpreting our democratic Constitution , Stephen Breyer.,1st ed.,2006,Constitutional law--United States.; Law--United States--Interpretation and construction.; Judicial process--United States.; Constitutent power--United States.; Liberty.
Adaptation and appropriation , Julie Sanders.,,2006,Literature--Adaptations; Adaptations.
year of magical thinking , Joan Didion.,,2006,"Widowhood; Biography; Mothers; United States; Didion, Joan.; Novelists, American--20th century--Family relationships.; Dunne, John Gregory,--1932-2003--Death and burial.; Novelists, American--20th century--Biography.; Journalists--United States--Biography.; Mothers and daughters--United States.; Widows--United States--Biography.; Didion, Joan--Marriage.; Didion, Joan--Family.; Loss (Psychology); Grief.; Grief; Family; Mothers.; Attitude to Death; Family Health; Family Relations; Life Change Events; Autobiographies.; Paperback.; Biographies.; Biography."
"Everything was forever, until it was no more : the last Soviet generation ", Alexei Yurchak.,,2006,Soviet Union--Civilization.; Soviet Union--Intellectual life.; Socialism and culture--Soviet Union.
"undercover economist : exposing why the rich are rich, the poor are poor, and why you can never buy a decent used car ", Tim Harford.,,2006,Economic history--1990-; Economics.; Consumer education.
forgotten fifth : African Americans in the age of revolution , Gary B. Nash.,,2006,"United States--History--African Americans--Revolution, 1775-1783--Congresses.; African Americans--History--To 1863--Congresses.; Slavery--United States--History--18th century--Congresses.; United States--Race relations--History--18th century--Congresses.; United States--Race relations--History--19th century--Congresses."
Are women human? : and other international dialogues , Catharine A. MacKinnon.,,2006,"Women's rights.; Women--Legal status, laws, etc.; Women--Violence against."
new argonauts : regional advantage in a global economy , AnnaLee Saxenian.,,2006,High technology industries--Developing countries.; Immigrants--California--Santa Clara Valley (Santa Clara County); Cooperative industrial research--California--Santa Clara Valley (Santa Clara County)
hundred horizons : the Indian Ocean in the age of global empire , Sugata Bose.,,2006,Indian Ocean Region--History.; History.
Birthing a slave : motherhood and medicine in the antebellum South , Marie Jenkins Schwartz.,,2006,"Childbirth--Southern States--History--19th century.; Obstetrics--Southern States--History--19th century.; Gynecology--Southern States--History--19th century.; Motherhood--Southern States--History--19th century.; Reproductive health--Southern States--History--19th century.; Women slaves--Health and hygiene--History--Southern States--19th century.; Women slaves--Medical care--History--Southern States--19th century.; African American women--Health and hygiene--History--Southern States--19th century.; African American women--Medical care--History--Southern States--19th century.; Medicine--Southern States--History--19th century.; Obstetrics--history; Maternal Health Services--history; Women's Health--history; African Americans--history; Reproductive Behavior--history; Cultural Characteristics; History, 19th Century; Southeastern United States"
Saving persuasion : a defense of rhetoric and judgment , Bryan Garsten.,,2006,Persuasion (Rhetoric)--Political aspects.; Communication in politics.; Political psychology.; Democracy; Judgment
Judging under uncertainty : an institutional theory of legal interpretation , Adrian Vermeule.,,2006,Judicial review--United States.; Law--United States--Interpretation and construction.; Judicial process--United States.
Asian borderlands : the transformation of Qing China's Yunnan frontier , C. Patterson Giersch.,,2006,Tai (Southeast Asian people)--China--Yunnan Sheng--History.; Yunnan Sheng (China)--Ethnic relations--History.
making of early Chinese classical poetry , Stephen Owen.,,2006,"Chinese poetry--221 B.C.-960 A.D.--History and criticism.; Criticism, interpretation, etc."
late Tang : Chinese poetry of the mid-ninth century (827-860) , Stephen Owen.,,2006,"Chinese poetry--Tang dynasty, 618-907--History and criticism.; Criticism, interpretation, etc."
What really matters : living a moral life amidst uncertainty and danger , Arthur Kleinman.,,2006,"Conduct of life--Case studies.; Morals; Psychology, Social; Survival--psychology; Case studies.; Case Reports.; Case studies"
destruction of memory : architecture at war , Robert Bevan.,,2006,Buildings--War damage.; War and society.; Culture conflict.; Terrorism.; Historic buildings.; Architecture and war.; Lost architecture.
ethnic cleansing of Palestine , Ilan Pappe.,,2006,"Forced migration--Palestine.; Israel-Arab War, 1948-1949.; Arab-Israeli conflict."
Academic charisma and the origins of the research university , William Clark.,,2006,"Education, Higher--History--18th century.; Education, Higher--History--19th century.; Universities and colleges--History--18th century.; Universities and colleges--History--19th century.; History."
Crafting a collection : the cultural contexts and poetic practice of the Huajian ji (collection from among the flowers) , Anna M. Shields.,,2006,"Ci (Chinese poetry)--History and criticism.; Chinese poetry--Tang dynasty, 618-907--History and criticism.; Chinese poetry--Five dynasties and the Ten kingdoms, 907-979--History and criticism."
happiness hypothesis : finding modern truth in ancient wisdom , Jonathan Haidt.,,2006,Happiness.; Happiness; Love; Homeostasis
Upon the altar of the nation : a moral history of the American Civil War , Harry S. Stout.,,2006,"United States--History--Moral and ethical aspects.--Civil War, 1861-1865; Just war doctrine.; History."
"Ethnic nationalism in Korea : genealogy, politics, and legacy ", Gi-Wook Shin.,,2006,"Nationalism--Korea (South); Ethnicity--Political aspects--Korea (South); National characteristics, Korean.; Korea (South)--Civilization."
Curry : a tale of cooks and conquerors , Lizzie Collingham.,,2006,Food habits--India--History.; India--Civilization; History.; Kochbuch.
godly hero : the life of William Jennings Bryan , Michael Kazin.,1st ed.,2006,"Bryan, William Jennings,--1860-1925; Politicians--United States--Biography.; Statesmen--United States--Biography.; United States--Politics and government--1865-1933.; Populism--United States--History.; Democratic Party (U.S.)--History.; Biography.; History."
